2022-05-05 06:50:39,727 : 7700
2022-05-05 06:50:39,727 : 7600
2022-05-05 06:50:39,728 : 7700
2022-05-05 06:50:39,728 : 7800
2022-05-05 06:50:39,728 : 7900
2022-05-05 06:50:39,729 : 7800
2022-05-05 06:50:39,729 : 7900
2022-05-05 06:50:39,730 : 12142
2022-05-05 06:50:39,730 : 9818
2022-05-05 06:50:39,731 : 14060
2022-05-05 06:50:39,731 : 14492
2022-05-05 06:50:39,731 : 14924
2022-05-05 06:50:39,787 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 06:50:48,974 : 0
2022-05-05 06:50:48,974 : 2000
2022-05-05 06:50:48,975 : 4000
2022-05-05 06:50:48,976 : 3900
2022-05-05 06:50:48,976 : 4100
2022-05-05 06:50:48,977 : 4300
2022-05-05 06:50:48,978 : 4500
2022-05-05 06:50:48,979 : 3500
2022-05-05 06:50:48,980 : 3700
2022-05-05 06:50:48,981 : 4700
2022-05-05 06:50:48,982 : 4600
2022-05-05 06:50:48,983 : 4700
2022-05-05 06:50:48,984 : 5700
2022-05-05 06:50:48,985 : 6700
2022-05-05 06:50:48,985 : 6600
2022-05-05 06:50:48,986 : 7600
2022-05-05 06:50:48,987 : 7700
2022-05-05 06:50:48,988 : 7600
2022-05-05 06:50:48,989 : 7700
2022-05-05 06:50:48,989 : 7800
2022-05-05 06:50:48,990 : 7900
2022-05-05 06:50:48,991 : 7800
2022-05-05 06:50:48,991 : 7900
2022-05-05 06:50:48,992 : 12142
2022-05-05 06:50:48,993 : 9818
2022-05-05 06:50:48,994 : 14060
2022-05-05 06:50:48,995 : 14492
2022-05-05 06:50:48,996 : 14924
2022-05-05 06:50:49,092 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 06:53:54,690 : 0
2022-05-05 06:53:54,691 : 2000
2022-05-05 06:53:54,691 : 4000
2022-05-05 06:53:54,692 : 3900
2022-05-05 06:53:54,763 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 06:54:03,822 : 0
2022-05-05 06:54:03,823 : 2000
2022-05-05 06:54:03,824 : 4000
2022-05-05 06:54:03,825 : 3900
2022-05-05 06:54:03,826 : 4100
2022-05-05 06:54:03,827 : 4300
2022-05-05 06:54:03,828 : 4500
2022-05-05 06:54:03,829 : 3500
2022-05-05 06:54:03,830 : 3700
2022-05-05 06:54:03,830 : 4700
2022-05-05 06:54:03,831 : 4600
2022-05-05 06:54:03,832 : 4700
2022-05-05 06:54:03,833 : 5700
2022-05-05 06:54:03,835 : 6700
2022-05-05 06:54:03,836 : 6600
2022-05-05 06:54:03,837 : 7600
2022-05-05 06:54:03,838 : 7700
2022-05-05 06:54:03,839 : 7600
2022-05-05 06:54:03,840 : 7700
2022-05-05 06:54:03,840 : 7800
2022-05-05 06:54:03,841 : 7900
2022-05-05 06:54:03,842 : 7800
2022-05-05 06:54:03,843 : 7900
2022-05-05 06:54:03,844 : 12142
2022-05-05 06:54:03,845 : 9818
2022-05-05 06:54:03,846 : 14060
2022-05-05 06:54:03,847 : 14492
2022-05-05 06:54:03,847 : 14924
2022-05-05 06:54:03,943 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 06:56:30,577 : 0
2022-05-05 06:56:30,583 : 0
2022-05-05 06:56:30,584 : 2000
2022-05-05 06:56:30,584 : 4000
2022-05-05 06:56:30,585 : 3900
2022-05-05 06:56:30,652 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 06:57:08,573 : 0
2022-05-05 06:57:08,577 : 0
2022-05-05 06:57:08,578 : 2000
2022-05-05 06:57:08,579 : 4000
2022-05-05 06:57:08,580 : 3900
2022-05-05 06:57:08,580 : 4100
2022-05-05 06:57:08,581 : 4300
2022-05-05 06:57:08,581 : 4500
2022-05-05 06:57:08,582 : 3500
2022-05-05 06:57:08,582 : 3700
2022-05-05 06:57:08,583 : 4700
2022-05-05 06:57:08,583 : 4600
2022-05-05 06:57:08,584 : 4700
2022-05-05 06:57:08,585 : 5700
2022-05-05 06:57:08,585 : 6700
2022-05-05 06:57:08,586 : 6600
2022-05-05 06:57:08,587 : 7600
2022-05-05 06:57:08,587 : 7700
2022-05-05 06:57:08,588 : 7600
2022-05-05 06:57:08,588 : 7700
2022-05-05 06:57:08,589 : 7800
2022-05-05 06:57:08,589 : 7900
2022-05-05 06:57:08,590 : 7800
2022-05-05 06:57:08,590 : 7900
2022-05-05 06:57:08,591 : 12142
2022-05-05 06:57:08,592 : 9818
2022-05-05 06:57:08,593 : 14060
2022-05-05 06:57:08,594 : 14492
2022-05-05 06:57:08,594 : 14924
2022-05-05 06:57:08,670 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 06:59:32,806 : 0
2022-05-05 06:59:32,810 : 0
2022-05-05 06:59:32,811 : 2000
2022-05-05 06:59:32,812 : 4000
2022-05-05 06:59:32,812 : 3900
2022-05-05 06:59:32,813 : 4100
2022-05-05 06:59:32,813 : 4300
2022-05-05 06:59:32,813 : 4500
2022-05-05 06:59:32,814 : 3500
2022-05-05 06:59:32,814 : 3700
2022-05-05 06:59:32,814 : 4700
2022-05-05 06:59:32,815 : 4600
2022-05-05 06:59:32,815 : 4700
2022-05-05 06:59:32,815 : 5700
2022-05-05 06:59:32,816 : 6700
2022-05-05 06:59:32,816 : 6600
2022-05-05 06:59:32,816 : 7600
2022-05-05 06:59:32,817 : 7700
2022-05-05 06:59:32,817 : 7600
2022-05-05 06:59:32,817 : 7700
2022-05-05 06:59:32,818 : 7800
2022-05-05 06:59:32,818 : 7900
2022-05-05 06:59:32,818 : 7800
2022-05-05 06:59:32,819 : 7900
2022-05-05 06:59:32,819 : 12142
2022-05-05 06:59:32,819 : 9818
2022-05-05 06:59:32,820 : 14060
2022-05-05 06:59:32,820 : 14492
2022-05-05 06:59:32,820 : 14924
2022-05-05 06:59:32,880 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 07:00:04,984 : 0
2022-05-05 07:00:04,988 : 0
2022-05-05 07:00:04,989 : 2000
2022-05-05 07:00:04,990 : 4000
2022-05-05 07:00:04,990 : 3900
2022-05-05 07:00:05,051 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 07:00:29,113 : 0
2022-05-05 07:00:29,118 : 0
2022-05-05 07:00:29,119 : 2000
2022-05-05 07:00:29,120 : 4000
2022-05-05 07:00:29,120 : 3900
2022-05-05 07:00:29,121 : 4100
2022-05-05 07:00:29,121 : 4300
2022-05-05 07:00:29,122 : 4500
2022-05-05 07:00:29,122 : 3500
2022-05-05 07:00:29,123 : 3700
2022-05-05 07:00:29,123 : 4700
2022-05-05 07:00:29,124 : 4600
2022-05-05 07:00:29,124 : 4700
2022-05-05 07:00:29,125 : 5700
2022-05-05 07:00:29,126 : 6700
2022-05-05 07:00:29,126 : 6600
2022-05-05 07:00:29,127 : 7600
2022-05-05 07:00:29,127 : 7700
2022-05-05 07:00:29,128 : 7600
2022-05-05 07:00:29,128 : 7700
2022-05-05 07:00:29,129 : 7800
2022-05-05 07:00:29,129 : 7900
2022-05-05 07:00:29,130 : 7800
2022-05-05 07:00:29,130 : 7900
2022-05-05 07:00:29,131 : 12142
2022-05-05 07:00:29,131 : 9818
2022-05-05 07:00:29,132 : 14060
2022-05-05 07:00:29,132 : 14492
2022-05-05 07:00:29,133 : 14924
2022-05-05 07:00:29,200 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 07:03:03,860 : 0
2022-05-05 07:03:03,864 : 0
2022-05-05 07:03:03,865 : 2000
2022-05-05 07:03:03,865 : 4000
2022-05-05 07:03:03,866 : 3900
2022-05-05 07:03:03,926 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 07:07:16,175 : 4100
2022-05-05 07:07:16,180 : 4100
2022-05-05 07:07:16,180 : 6100
2022-05-05 07:07:16,181 : 8100
2022-05-05 07:07:16,181 : 8000
2022-05-05 07:07:16,182 : 8200
2022-05-05 07:07:16,182 : 8400
2022-05-05 07:07:16,183 : 8600
2022-05-05 07:07:16,183 : 7600
2022-05-05 07:07:16,184 : 7800
2022-05-05 07:07:16,184 : 8800
2022-05-05 07:07:16,184 : 8700
2022-05-05 07:07:16,185 : 8800
2022-05-05 07:07:16,185 : 9800
2022-05-05 07:07:16,185 : 10800
2022-05-05 07:07:16,186 : 10700
2022-05-05 07:07:16,186 : 11700
2022-05-05 07:07:16,187 : 11800
2022-05-05 07:07:16,187 : 11700
2022-05-05 07:07:16,187 : 11800
2022-05-05 07:07:16,188 : 11900
2022-05-05 07:07:16,188 : 12000
2022-05-05 07:07:16,188 : 11900
2022-05-05 07:07:16,189 : 12000
2022-05-05 07:07:16,189 : 16242
2022-05-05 07:07:16,189 : 13918
2022-05-05 07:07:16,190 : 18160
2022-05-05 07:07:16,190 : 18592
2022-05-05 07:07:16,191 : 19024
2022-05-05 07:07:16,256 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 07:07:39,416 : 14701
2022-05-05 07:07:39,424 : 14701
2022-05-05 07:07:39,426 : 16701
2022-05-05 07:07:39,427 : 18701
2022-05-05 07:07:39,428 : 18601
2022-05-05 07:07:39,531 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 20:43:19,713 : 18801
2022-05-05 20:43:19,717 : 18801
2022-05-05 20:43:19,718 : 20801
2022-05-05 20:43:19,719 : 22801
2022-05-05 20:43:19,719 : 22701
2022-05-05 20:43:19,720 : 22901
2022-05-05 20:43:19,721 : 23101
2022-05-05 20:43:19,721 : 23301
2022-05-05 20:43:19,722 : 22301
2022-05-05 20:43:19,723 : 22501
2022-05-05 20:43:19,723 : 23501
2022-05-05 20:43:19,724 : 23401
2022-05-05 20:43:19,724 : 23501
2022-05-05 20:43:19,725 : 24501
2022-05-05 20:43:19,725 : 25501
2022-05-05 20:43:19,725 : 25401
2022-05-05 20:43:19,726 : 26401
2022-05-05 20:43:19,726 : 26501
2022-05-05 20:43:19,727 : 26401
2022-05-05 20:43:19,727 : 26501
2022-05-05 20:43:19,728 : 26601
2022-05-05 20:43:19,728 : 26701
2022-05-05 20:43:19,729 : 26601
2022-05-05 20:43:19,729 : 26701
2022-05-05 20:43:19,729 : 30943
2022-05-05 20:43:19,730 : 28619
2022-05-05 20:43:19,730 : 32861
2022-05-05 20:43:19,730 : 33293
2022-05-05 20:43:19,731 : 33725
2022-05-05 20:43:19,805 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 20:47:08,502 : None
2022-05-05 20:47:08,507 : None
2022-05-05 20:47:25,255 : None
2022-05-05 20:47:25,259 : None
2022-05-05 20:48:08,164 : 0
2022-05-05 20:48:08,177 : 0
2022-05-05 20:48:08,178 : 2000
2022-05-05 20:48:08,179 : 4000
2022-05-05 20:48:08,179 : 3900
2022-05-05 20:48:08,179 : 4100
2022-05-05 20:48:08,180 : 4300
2022-05-05 20:48:08,181 : 4500
2022-05-05 20:48:08,181 : 3500
2022-05-05 20:48:08,182 : 3700
2022-05-05 20:48:08,182 : 4700
2022-05-05 20:48:08,183 : 4600
2022-05-05 20:48:08,183 : 4700
2022-05-05 20:48:08,184 : 5700
2022-05-05 20:48:08,184 : 6700
2022-05-05 20:48:08,185 : 6600
2022-05-05 20:48:08,185 : 7600
2022-05-05 20:48:08,186 : 7700
2022-05-05 20:48:08,186 : 7600
2022-05-05 20:48:08,187 : 7700
2022-05-05 20:48:08,187 : 7800
2022-05-05 20:48:08,188 : 7900
2022-05-05 20:48:08,188 : 7800
2022-05-05 20:48:08,189 : 7900
2022-05-05 20:48:08,189 : 12142
2022-05-05 20:48:08,189 : 9818
2022-05-05 20:48:08,190 : 14060
2022-05-05 20:48:08,190 : 14492
2022-05-05 20:48:08,191 : 14924
2022-05-05 20:48:08,355 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 20:50:20,619 : 10601
2022-05-05 20:50:20,625 : 10601
2022-05-05 20:50:20,626 : 12601
2022-05-05 20:50:20,627 : 14601
2022-05-05 20:50:20,628 : 14501
2022-05-05 20:50:20,629 : 14701
2022-05-05 20:50:20,630 : 14901
2022-05-05 20:50:20,631 : 15101
2022-05-05 20:50:20,631 : 14101
2022-05-05 20:50:20,632 : 14301
2022-05-05 20:50:20,632 : 15301
2022-05-05 20:50:20,633 : 15201
2022-05-05 20:50:20,633 : 15301
2022-05-05 20:50:20,634 : 16301
2022-05-05 20:50:20,634 : 17301
2022-05-05 20:50:20,635 : 17201
2022-05-05 20:50:20,636 : 18201
2022-05-05 20:50:20,636 : 18301
2022-05-05 20:50:20,637 : 18201
2022-05-05 20:50:20,637 : 18301
2022-05-05 20:50:20,638 : 18401
2022-05-05 20:50:20,639 : 18501
2022-05-05 20:50:20,639 : 18401
2022-05-05 20:50:20,640 : 18501
2022-05-05 20:50:20,640 : 22743
2022-05-05 20:50:20,641 : 20419
2022-05-05 20:50:20,641 : 24661
2022-05-05 20:50:20,642 : 25093
2022-05-05 20:50:20,642 : 25525
2022-05-05 20:50:20,719 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 20:53:15,279 : 0
2022-05-05 20:53:15,286 : 0
2022-05-05 20:53:15,287 : 2000
2022-05-05 20:53:15,287 : 4000
2022-05-05 20:53:15,288 : 3900
2022-05-05 20:53:15,289 : 4100
2022-05-05 20:53:15,289 : 4300
2022-05-05 20:53:15,290 : 4500
2022-05-05 20:53:15,291 : 3500
2022-05-05 20:53:15,291 : 3700
2022-05-05 20:53:15,292 : 4700
2022-05-05 20:53:15,293 : 4600
2022-05-05 20:53:15,293 : 4700
2022-05-05 20:53:15,294 : 5700
2022-05-05 20:53:15,294 : 6700
2022-05-05 20:53:15,295 : 6600
2022-05-05 20:53:15,295 : 7600
2022-05-05 20:53:15,296 : 7700
2022-05-05 20:53:15,296 : 7600
2022-05-05 20:53:15,296 : 7700
2022-05-05 20:53:15,297 : 7800
2022-05-05 20:53:15,297 : 7900
2022-05-05 20:53:15,298 : 7800
2022-05-05 20:53:15,298 : 7900
2022-05-05 20:53:15,299 : 12142
2022-05-05 20:53:15,300 : 9818
2022-05-05 20:53:15,300 : 14060
2022-05-05 20:53:15,301 : 14492
2022-05-05 20:53:15,301 : 14924
2022-05-05 20:53:15,371 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 20:53:25,115 : 10601
2022-05-05 20:53:25,123 : 10601
2022-05-05 20:53:25,124 : 12601
2022-05-05 20:53:25,125 : 14601
2022-05-05 20:53:25,126 : 14501
2022-05-05 20:53:25,127 : 14701
2022-05-05 20:53:25,208 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 20:54:33,381 : 18801
2022-05-05 20:54:33,387 : 18801
2022-05-05 20:54:33,387 : 20801
2022-05-05 20:54:33,388 : 22801
2022-05-05 20:54:33,389 : 22701
2022-05-05 20:54:33,389 : 22901
2022-05-05 20:54:33,389 : 23101
2022-05-05 20:54:33,390 : 23301
2022-05-05 20:54:33,390 : 22301
2022-05-05 20:54:33,391 : 22501
2022-05-05 20:54:33,392 : 23501
2022-05-05 20:54:33,392 : 23401
2022-05-05 20:54:33,393 : 23501
2022-05-05 20:54:33,393 : 24501
2022-05-05 20:54:33,394 : 25501
2022-05-05 20:54:33,394 : 25401
2022-05-05 20:54:33,395 : 26401
2022-05-05 20:54:33,396 : 26501
2022-05-05 20:54:33,396 : 26401
2022-05-05 20:54:33,397 : 26501
2022-05-05 20:54:33,397 : 26601
2022-05-05 20:54:33,398 : 26701
2022-05-05 20:54:33,398 : 26601
2022-05-05 20:54:33,398 : 26701
2022-05-05 20:54:33,399 : 30943
2022-05-05 20:54:33,399 : 28619
2022-05-05 20:54:33,400 : 32861
2022-05-05 20:54:33,400 : 33293
2022-05-05 20:54:33,401 : 33725
2022-05-05 20:54:33,467 : CSV file uploaded by <User 'tnvrra393@gmail.com'>
2022-05-05 21:25:01,271 : 0
2022-05-05 21:25:01,282 : 0
2022-05-05 21:25:01,282 : 2000
2022-05-05 21:25:01,283 : 4000
2022-05-05 21:25:01,283 : 3900
2022-05-05 21:25:01,283 : 4100
2022-05-05 21:25:01,283 : 4300
2022-05-05 21:25:01,283 : 4500
2022-05-05 21:25:01,283 : 3500
2022-05-05 21:25:01,284 : 3700
2022-05-05 21:25:01,284 : 4700
2022-05-05 21:25:01,284 : 4600
2022-05-05 21:25:01,284 : 4700
2022-05-05 21:25:01,284 : 5700
2022-05-05 21:25:01,284 : 6700
2022-05-05 21:25:01,285 : 6600
2022-05-05 21:25:01,285 : 7600
2022-05-05 21:25:01,285 : 7700
